y	st	lat	lon	col	prod	pob	area					
2007	KY	37.43447222	-85.09002778	4	244	4254513	10465.9					
2007	LA	31.39494444	-92.51678611	29	2581	4373448	13426.4					
2007	ME	45.45910278	-69.22576944	9	234	1327040	91.646					
2007	MI	44.34451944	-84.69451944	72	4608	10051145	25049.4					
2007	MN	46.37010556	-94.67010556	130	8840	5191267	22517.1					
2007	MS	32.77700556	-89.66033889	15	1575	2920312	12543.4					
2007	MO	38.43345278	-92.51678611	13	611	5905750	18053.3					
2007	MT	47.19634167	-109.0463333	135	9180	957123	38083.8					
2007	NE	41.36925833	-99.635925	45	2205	1768745	20034.5					
2007	NJ	40.21587222	-74.49920556	9	513	8630810	2258.8					
2007	NY	43.17661667	-75.50995	56	3192	19419540	14129.9					
2007	NC	35.64380278	-79.37713611	11	495	9047856	13938.9					
2007	ND	47.43108889	-100.0527222	420	31080	637534	18311.2					
2007	OH	40.29351111	-82.82684444	14	854	11518989	11609.6					
2007	OR	43.87287222	-120.0895278	44	1892	3730833	25480.5					
2007	PA	40.82463056	-77.64129722	25	1050	12517701	119.283					
2007	SD	44.47313333	-100.0231111	255	13260	795521	19973.1					
2007	TN	35.85901389	-86.47430556	7	455	6172788	10915.1					
2007	TX	31.58439444	-99.21844444	105	8610	23824518	69562.1					
2007	UT	39.44435556	-111.061	25	975	2662908	21988.7					
2007	VT	44.15561667	-72.06024167	5	320	620438	2490.1					
2007	VA	37.55003056	-78.783875	6	276	7705466	11078.5					
2007	WA	47.41219444	-120.0288611	46	2024	6464167	18466.5					
2007	WV	38.72501944	-80.54168611	5	240	1812295	6275.5					
2007	WI	44.59897778	-89.68231111	60	5040	5601508	16963.9					
2007	WY	43.07391389	-107.56	43	3440	523226	25333.6					
2008	AL	32.46189917	-86.79523056	9	594	4673889	13576.5					
2008	AZ	34.20952778	-111.0595278	25	1600	6499207	28635.1					
2008	ARK	34.41672972	-92.45006306	28	2100	2867099	13773.2					
2008	CAL	37.75058917	-120.0505889	360	18360	36538008	42397					
2008	COLO	38.96655833	-105.0998889	27	1215	4928676	26960.1					
2008	FLA	28.83524083	-81.91857417	150	11850	18410241	17030.4					
2008	GA	32.67768111	-83.52768056	55	3905	9690277	14999.8					
2008	HAW	19.51250278	-155.0625	10	900	1280001	2831.1					
2008	ID	39.93660444	-86.21993611	90	3600	1526295	216.446					
2008	ILL	40.07544444	-89.30877778	8	448	12836402	14999.8					
2008	IND	39.86693611	-86.14471389	6	402	6386601	94.321					
2008	IOWA	41.93358056	-93.48358056	24	1488	2994658	14574.3					
2008	KS	38.43878889	-98.40545556	10	610	2795257	21309.6					
2008	KY	37.43447222	-85.09002778	4	156	4287259	10465.9					
2008	LA	31.39494444	-92.51678611	29	2233	4448806	13426.4					
2008	ME	45.45910278	-69.22576944	7	294	1330509	91.646					
2008	MI	44.34451944	-84.69451944	71	5183	9999456	25049.4					
2008	MN	46.37010556	-94.67010556	122	9516	5230247	22517.1					
2008	MS	32.77700556	-89.66033889	14	1372	2939234	12543.4					
2008	MO	38.43345278	-92.51678611	11	583	5951844	18053.3					
2008	MT	47.19634167	-109.0463333	134	9380	967717	38083.8					
2008	NE	41.36925833	-99.635925	36	2412	1780143	20034.5					
2008	NJ	40.21587222	-74.49920556	9	360	8657319	2258.8					
2008	NY	43.17661667	-75.50995	50	3500	19464482	14129.9					
2008	NC	35.64380278	-79.37713611	12	624	9230086	13938.9					
2008	ND	47.43108889	-100.0527222	390	35100	640525	18311.2					
2008	OH	40.29351111	-82.82684444	14	742	11526691	11609.6					
2008	OR	43.87287222	-120.0895278	50	2150	3780596	25480.5					
2008	PA	40.82463056	-77.64129722	23	1104	12562536	119.283					
2008	SD	44.47313333	-100.0231111	225	21375	803047	19973.1					
2008	TN	35.85901389	-86.47430556	7	427	6239542	10915.1					
2008	TX	31.58439444	-99.21844444	77	4928	24290611	69562.1					
2008	UT	39.44435556	-111.061	28	1344	2724685	21988.7					
2008	VT	44.15561667	-72.06024167	5	330	620967	2490.1					
2008	VA	37.55003056	-78.783875	6	252	7780691	11078.5					
2008	WA	47.41219444	-120.0288611	41	1804	6566085	18466.5					
2008	WV	38.72501944	-80.54168611	6	258	1816352	6275.5					
2008	WI	44.59897778	-89.68231111	58	4640	5627257	16963.9					
2008	WY	43.07391389	-107.56	39	2379	532626	25333.6					
2009	AL	32.46189917	-86.79523056	9	450	4707496	13576.5					
2009	AZ	34.20952778	-111.0595278	20	1040	6587653	28635.1					
2009	ARK	34.41672972	-92.45006306	24	1368	2887331	13773.2					
2009	CAL	37.75058917	-120.0505889	355	11715	36887615	42397					
2009	COLO	38.96655833	-105.0998889	28	1484	5015155	26960.1					
2009	FLA	28.83524083	-81.91857417	170	11560	18509936	17030.4					
2009	GA	32.67768111	-83.52768056	65	2665	9813588	14999.8					
2009	HAW	19.51250278	-155.0625	10	950	1288285	2831.1					
2009	ID	39.93660444	-86.21993611	103	4738	1544465	216.446					
2009	ILL	40.07544444	-89.30877778	8	272	12893278	14999.8					
2009	IND	39.86693611	-86.14471389	9	288	6417276	94.321					
2009	IOWA	41.93358056	-93.48358056	26	1092	3008331	14574.3					
2009	KS	38.43878889	-98.40545556	9	567	2817430	21309.6					
2009	KY	37.43447222	-85.09002778	5	175	4312268	10465.9					
2009	LA	31.39494444	-92.51678611	37	3811	4489490	13426.4					
2009	ME	45.45910278	-69.22576944	6	300	1329590	91.646					
2009	MI	44.34451944	-84.69451944	66	3960	9955260	25049.4					
2009	MN	46.37010556	-94.67010556	122	7930	5262824	22517.1					
2009	MS	32.77700556	-89.66033889	14	1456	2949943	12543.4					
2009	MO	38.43345278	-92.51678611	11	517	5982234	18053.3					
2009	MT	47.19634167	-109.0463333	146	10220	974163	38083.8					
2009	NE	41.36925833	-99.635925	48	2688	1794852	20034.5					
2009	NJ	40.21587222	-74.49920556	11	352	8693723	2258.8					
2009	NY	43.17661667	-75.50995	45	2925	19522612	14129.9					
2009	NC	35.64380278	-79.37713611	11	495	9357107	13938.9					
2009	ND	47.43108889	-100.0527222	450	34650	645903	18311.2					
2009	OH	40.29351111	-82.82684444	11	550	11531860	11609.6					
2009	OR	43.87287222	-120.0895278	55	1870	3823058	25480.5					
2009	PA	40.82463056	-77.64129722	21	840	12602112	119.283					
2009	SD	44.47313333	-100.0231111	270	17820	810814	19973.1					
2009	TN	35.85901389	-86.47430556	7	357	6291220	10915.1					
2009	TX	31.58439444	-99.21844444	89	5607	24770651	69562.1					
2009	UT	39.44435556	-111.061	26	988	2780871	21988.7					
2009	VT	44.15561667	-72.06024167	5	245	621436	2490.1					
2009	VA	37.55003056	-78.783875	6	234	7862480	11078.5					
2009	WA	47.41219444	-120.0288611	62	2728	6671597	18466.5					
2009	WV	38.72501944	-80.54168611	5	185	1821290	6275.5					
2009	WI	44.59897778	-89.68231111	63	3780	5650751	16963.9					
2009	WY	43.07391389	-107.56	37	1776	544391	25333.6					
2010	AL	32.46189917	-86.79523056	9	486	4729656	13576.5					
2010	AZ	34.20952778	-111.0595278	24	1848	6676627	28635.1					
2010	ARK	34.41672972	-92.45006306	25	1500	2910236	13773.2					
2010	CAL	37.75058917	-120.0505889	410	27470	37266600	42397					
2010	COLO	38.96655833	-105.0998889	34	1904	5095309	26960.1					
2010	FLA	28.83524083	-81.91857417	200	13800	18678049	17030.4					
2010	GA	32.67768111	-83.52768056	55	2530	9908357	14999.8					
2010	HAW	19.51250278	-155.0625	10	770	1300086	2831.1					
2010	ID	39.93660444	-86.21993611	98	2646	1559796	216.446					
2010	ILL	40.07544444	-89.30877778	9	369	12944410	14999.8					
2010	IND	39.86693611	-86.14471389	10	430	6445295	94.321					
2010	IOWA	41.93358056	-93.48358056	27	1323	3023081	14574.3					
2010	KS	38.43878889	-98.40545556	9	468	2841121	21309.6					
2010	KY	37.43447222	-85.09002778	5	335	4339435	10465.9					
2010	LA	31.39494444	-92.51678611	21	1680	4529426	13426.4					
2010	ME	45.45910278	-69.22576944	6	246	1327629	91.646					
2010	MI	44.34451944	-84.69451944	70	4060	9931235	25049.4					
2010	MN	46.37010556	-94.67010556	126	8316	5290447	22517.1					
2010	MS	32.77700556	-89.66033889	16	1568	2960467	12543.4					
2010	MO	38.43345278	-92.51678611	11	572	6011741	18053.3					
2010	MT	47.19634167	-109.0463333	157	11618	980152	38083.8					
2010	NE	41.36925833	-99.635925	44	2420	1811072	20034.5					
2010	NJ	40.21587222	-74.49920556	13	455	8732811	2258.8					
2010	NY	43.17661667	-75.50995	47	3008	19577730	14129.9					
2010	NC	35.64380278	-79.37713611	13	598	9458888	13938.9					
2010	ND	47.43108889	-100.0527222	510	46410	653778	18311.2					
2010	OH	40.29351111	-82.82684444	17	1054	11532111	11609.6					
2010	OR	43.87287222	-120.0895278	59	2301	3855536	25480.5					
2010	PA	40.82463056	-77.64129722	30	1110	12632780	119.283					
2010	SD	44.47313333	-100.0231111	265	15635	820077	19973.1					
2010	TN	35.85901389	-86.47430556	8	504	6338112	10915.1					
2010	TX	31.58439444	-99.21844444	100	7200	25213445	69562.1					
2010	UT	39.44435556	-111.061	26	780	2830753	21988.7					
2010	VT	44.15561667	-72.06024167	4	260	622433	2490.1					
2010	VA	37.55003056	-78.783875	5	185	7952119	11078.5					
2010	WA	47.41219444	-120.0288611	71	2627	6746199	18466.5					
2010	WV	38.72501944	-80.54168611	5	190	1825513	6275.5					
2010	WI	44.59897778	-89.68231111	68	4352	5668519	16963.9					
2010	WY	43.07391389	-107.56	34	1224	547637	25333.6					
2011	AL	32.46189917	-86.79523056	9	450	4799069	13576.5					
2011	AZ	34.20952778	-111.0595278	23	1219	6472643	28635.1					
2011	ARK	34.41672972	-92.45006306	22	1408	2940667	13773.2					
2011	CAL	37.75058917	-120.0505889	370	17760	37638369	42397					
2011	COLO	38.96655833	-105.0998889	31	1705	5121108	26960.1					
2011	FLA	28.83524083	-81.91857417	180	10980	19053237	17030.4					
2011	GA	32.67768111	-83.52768056	65	2795	9802431	14999.8					
2011	HAW	19.51250278	-155.0625	9	666	1379329	2831.1					
2011	ID	39.93660444	-86.21993611	87	3132	1583910	216.446					
2011	ILL	40.07544444	-89.30877778	7	350	12867454	14999.8					
2011	IND	39.86693611	-86.14471389	8	408	6516528	94.321					
2011	IOWA	41.93358056	-93.48358056	25	1550	3066336	14574.3					
2011	KS	38.43878889	-98.40545556	7	308	2869225	21309.6					
2011	KY	37.43447222	-85.09002778	4	156	4369821	10465.9					
2011	LA	31.39494444	-92.51678611	36	2772	4575625	13426.4					
2011	ME	45.45910278	-69.22576944	4	120	1328284	91.646					
2011	MI	44.34451944	-84.69451944	74	4736	9882412	25049.4					
2011	MN	46.37010556	-94.67010556	120	6360	5346143	22517.1					
2011	MS	32.77700556	-89.66033889	18	2070	2978731	12543.4					
2011	MO	38.43345278	-92.51678611	8	344	6010275	18053.3					
2011	MT	47.19634167	-109.0463333	145	13340	997316	38083.8					
2011	NE	41.36925833	-99.635925	41	2419	1840672	20034.5					
2011	NJ	40.21587222	-74.49920556	11	451	8828117	2258.8					
2011	NY	43.17661667	-75.50995	49	2744	19499241	14129.9					
2011	NC	35.64380278	-79.37713611	14	868	9657592	13938.9					
2011	ND	47.43108889	-100.0527222	460	32660	685225	18311.2					
2011	OH	40.29351111	-82.82684444	15	990	11544663	11609.6					
2011	OR	43.87287222	-120.0895278	60	2040	3872036	25480.5					
2011	PA	40.82463056	-77.64129722	24	1056	12745815	119.283					
2011	SD	44.47313333	-100.0231111	250	16500	823579	19973.1					
2011	TN	35.85901389	-86.47430556	7	308	6399291	10915.1					
2011	TX	31.58439444	-99.21844444	78	4524	25645629	69562.1					
2011	UT	39.44435556	-111.061	23	897	2814384	21988.7					
2011	VT	44.15561667	-72.06024167	4	172	627049	2490.1					
2011	VA	37.55003056	-78.783875	4	160	8101155	11078.5					
2011	WA	47.41219444	-120.0288611	71	2698	6826627	18466.5					
2011	WV	38.72501944	-80.54168611	4	212	1856301	6275.5					
2011	WI	44.59897778	-89.68231111	57	3591	5705288	16963.9					
2011	WY	43.07391389	-107.56	35	1890	567299	25333.6					
2012	AL	32.46189917	-86.79523056	8	432	4815588	13576.5					
2012	AZ	34.20952778	-111.0595278	22	1012	6554978	28635.1					
2012	ARK	34.41672972	-92.45006306	26	1638	2952164	13773.2					
2012	CAL	37.75058917	-120.0505889	340	11900	37948800	42397					
2012	COLO	38.96655833	-105.0998889	26	1248	5192647	26960.1					
2012	FLA	28.83524083	-81.91857417	199	12736	19297822	17030.4					
2012	GA	32.67768111	-83.52768056	62	3162	9901430	14999.8					
2012	HAW	19.51250278	-155.0625	10	750	1394804	2831.1					
2012	ID	39.93660444	-86.21993611	96	3072	1595324	216.446					
2012	ILL	40.07544444	-89.30877778	7	427	12882510	14999.8					
2012	IND	39.86693611	-86.14471389	9	531	6537703	94.321					
2012	IOWA	41.93358056	-93.48358056	38	2318	3076190	14574.3					
2012	KS	38.43878889	-98.40545556	7	385	2885257	21309.6					
2012	KY	37.43447222	-85.09002778	5	255	4386346	10465.9					
2012	LA	31.39494444	-92.51678611	41	3526	4600972	13426.4					
2012	ME	45.45910278	-69.22576944	4	136	1327729	91.646					
2012	MI	44.34451944	-84.69451944	76	4332	9897145	25049.4					
2012	MN	46.37010556	-94.67010556	130	8710	5376643	22517.1					
2012	MS	32.77700556	-89.66033889	19	2242	2983816	12543.4					
2012	MO	38.43345278	-92.51678611	7	371	6024367	18053.3					
2012	MT	47.19634167	-109.0463333	149	7748	1003783	38083.8					
2012	NE	41.36925833	-99.635925	44	2860	1853303	20034.5					
2012	NJ	40.21587222	-74.49920556	14	462	8844942	2258.8					
2012	NY	43.17661667	-75.50995	52	2652	19572932	14129.9					
2012	NC	35.64380278	-79.37713611	13	507	9749476	13938.9					
2012	ND	47.43108889	-100.0527222	495	34155	701176	18311.2					
2012	OH	40.29351111	-82.82684444	19	1140	11548923	11609.6					
2012	OR	43.87287222	-120.0895278	62	1984	3899001	25480.5					
2012	PA	40.82463056	-77.64129722	17	1020	12767118	119.283					
2012	SD	44.47313333	-100.0231111	270	17010	833566	19973.1					
2012	TN	35.85901389	-86.47430556	7	427	6453898	10915.1					
2012	TX	31.58439444	-99.21844444	95	4940	26084481	69562.1					
2012	UT	39.44435556	-111.061	26	988	2853375	21988.7					
2012	VT	44.15561667	-72.06024167	4	240	626090	2490.1					
2012	VA	37.55003056	-78.783875	4	164	8185080	11078.5					
2012	WA	47.41219444	-120.0288611	64	2624	6897058	18466.5					
2012	WV	38.72501944	-80.54168611	7	336	1856872	6275.5					
2012	WI	44.59897778	-89.68231111	63	4347	5719960	16963.9					
2012	WY	43.07391389	-107.56	51	2601	576305	25333.6					
2013	AL	32.46189917	-86.79523056	7	364	4830081	13576.5					
2013	AZ	34.20952778	-111.0595278	29	1044	6632764	28635.1					
2013	ARK	34.41672972	-92.45006306	22	1320	2959400	13773.2					
2013	CAL	37.75058917	-120.0505889	330	10890	38260787	42397					
2013	COLO	38.96655833	-105.0998889	26	1118	5269035	26960.1					
2013	FLA	28.83524083	-81.91857417	220	13420	19545621	17030.4					
2013	GA	32.67768111	-83.52768056	67	3350	9972479	14999.8					
2013	HAW	19.51250278	-155.0625	13	1079	1408243	2831.1					
2013	ID	39.93660444	-86.21993611	83	2656	1611206	216.446					
2013	ILL	40.07544444	-89.30877778	7	336	12895129	14999.8					
2013	IND	39.86693611	-86.14471389	6	282	6568713	94.321					
2013	IOWA	41.93358056	-93.48358056	39	1872	3092997	14574.3					
2013	KS	38.43878889	-98.40545556	6	276	2893212	21309.6					
2013	KY	37.43447222	-85.09002778	3	123	4404659	10465.9					
2013	LA	31.39494444	-92.51678611	50	4900	4624527	13426.4					
2013	ME	45.45910278	-69.22576944	7	301	1328009	91.646					
2013	MI	44.34451944	-84.69451944	85	4675	9913065	25049.4					
2013	MN	46.37010556	-94.67010556	130	7540	5413479	22517.1					
2013	MS	32.77700556	-89.66033889	17	1972	2988711	12543.4					
2013	MO	38.43345278	-92.51678611	10	470	6040715	18053.3					
2013	MT	47.19634167	-109.0463333	159	14946	1013569	38083.8					
2013	NE	41.36925833	-99.635925	46	2760	1865279	20034.5					
2013	NJ	40.21587222	-74.49920556	11	484	8856972	2258.8					
2013	NY	43.17661667	-75.50995	55	2640	19624447	14129.9					
2013	NC	35.64380278	-79.37713611	10	380	9843336	13938.9					
2013	ND	47.43108889	-100.0527222	480	33120	722036	18311.2					
2013	OH	40.29351111	-82.82684444	17	765	11576684	11609.6					
2013	OR	43.87287222	-120.0895278	62	2170	3922468	25480.5					
2013	PA	40.82463056	-77.64129722	13	585	12776309	119.283					
2013	SD	44.47313333	-100.0231111	265	14840	842316	19973.1					
2013	TN	35.85901389	-86.47430556	7	315	6494340	10915.1					
2013	TX	31.58439444	-99.21844444	106	6254	26480266	69562.1					
2013	UT	39.44435556	-111.061	30	1020	2897640	21988.7					
2013	VT	44.15561667	-72.06024167	4	204	626210	2490.1					
2013	VA	37.55003056	-78.783875	5	175	8252427	11078.5					
2013	WA	47.41219444	-120.0288611	69	2691	6963985	18466.5					
2013	WV	38.72501944	-80.54168611	6	276	1853914	6275.5					
2013	WI	44.59897778	-89.68231111	59	3540	5736754	16963.9					
2013	WY	43.07391389	-107.56	47	3102	582122	25333.6					
2014	AL	32.46189917	-86.79523056	7	371	4841799	13576.5					
2014	AZ	34.20952778	-111.0595278	26	1014	6730413	28635.1					
2014	ARK	34.41672972	-92.45006306	21	1365	2967392	13773.2					
2014	CAL	37.75058917	-120.0505889	320	12480	38596972	42397					
2014	COLO	38.96655833	-105.0998889	27	999	5350101	26960.1					
2014	FLA	28.83524083	-81.91857417	245	14700	19845911	17030.4					
2014	GA	32.67768111	-83.52768056	73	4526	10067278	14999.8					
2014	HAW	19.51250278	-155.0625	15	1395	1414538	2831.1					
2014	ID	39.93660444	-86.21993611	100	3400	1631112	216.446					
2014	ILL	40.07544444	-89.30877778	8	392	12884493	14999.8					
2014	IND	39.86693611	-86.14471389	5	310	6593644	94.321					
2014	IOWA	41.93358056	-93.48358056	35	1505	3109350	14574.3					
2014	KS	38.43878889	-98.40545556	7	525	2900475	21309.6					
2014	KY	37.43447222	-85.09002778	5	235	4414349	10465.9					
2014	LA	31.39494444	-92.51678611	48	4032	4644013	13426.4					
2014	ME	45.45910278	-69.22576944	8	376	1330513	91.646					
2014	MI	44.34451944	-84.69451944	91	5733	9929848	25049.4					
2014	MN	46.37010556	-94.67010556	132	7920	5451079	22517.1					
2014	MS	32.77700556	-89.66033889	20	2240	2990468	12543.4					
2014	MO	38.43345278	-92.51678611	12	564	6056202	18053.3					
2014	MT	47.19634167	-109.0463333	162	14256	1021869	38083.8					
2014	NE	41.36925833	-99.635925	50	3750	1879321	20034.5					
2014	NJ	40.21587222	-74.49920556	12	360	8864525	2258.8					
2014	NY	43.17661667	-75.50995	60	3300	19651049	14129.9					
2014	NC	35.64380278	-79.37713611	12	516	9932887	13938.9					
2014	ND	47.43108889	-100.0527222	490	42140	737401	18311.2					
2014	OH	40.29351111	-82.82684444	15	915	11602700	11609.6					
2014	OR	43.87287222	-120.0895278	71	2840	3963244	25480.5					
2014	PA	40.82463056	-77.64129722	17	782	12788313	119.283					
2014	SD	44.47313333	-100.0231111	280	24360	849129	19973.1					
2014	TN	35.85901389	-86.47430556	7	441	6541223	10915.1					
2014	TX	31.58439444	-99.21844444	116	9048	26964333	69562.1					
2014	UT	39.44435556	-111.061	29	812	2936879	21988.7					
2014	VT	44.15561667	-72.06024167	4	232	625214	2490.1					
2014	VA	37.55003056	-78.783875	6	228	8310993	11078.5					
2014	WA	47.41219444	-120.0288611	68	2992	7054655	18466.5					
2014	WV	38.72501944	-80.54168611	6	186	1849489	6275.5					
2014	WI	44.59897778	-89.68231111	53	2862	5751525	16963.9					
2014	WY	43.07391389	-107.56	38	2318	582531	25333.6					
2015	AL	32.46189917	-86.79523056	7	329	4852347	13576.5					
2015	AZ	34.20952778	-111.0595278	26	1274	6829676	28635.1					
2015	ARK	34.41672972	-92.45006306	24	1728	2978048	13773.2					
2015	CAL	37.75058917	-120.0505889	275	8250	38918045	42397					
2015	COLO	38.96655833	-105.0998889	29	1479	5450623	26960.1					
2015	FLA	28.83524083	-81.91857417	220	11880	20209042	17030.4					
2015	GA	32.67768111	-83.52768056	69	2760	10178447	14999.8					
2015	HAW	19.51250278	-155.0625	16	1632	1422052	2831.1					
2015	ID	39.93660444	-86.21993611	89	2848	1651059	216.446					
2015	ILL	40.07544444	-89.30877778	8	408	12858913	14999.8					
2015	IND	39.86693611	-86.14471389	6	318	6608422	94.321					
2015	IOWA	41.93358056	-93.48358056	36	1800	3120960	14574.3					
2015	KS	38.43878889	-98.40545556	8	288	2909011	21309.6					
2015	KY	37.43447222	-85.09002778	5	230	4425976	10465.9					
2015	LA	31.39494444	-92.51678611	44	4356	4664628	13426.4					
2015	ME	45.45910278	-69.22576944	10	470	1328262	91.646					
2015	MI	44.34451944	-84.69451944	90	5220	9931715	25049.4					
2015	MN	46.37010556	-94.67010556	122	8296	5482032	22517.1					
2015	MS	32.77700556	-89.66033889	15	1245	2988471	12543.4					
2015	MO	38.43345278	-92.51678611	10	520	6071732	18053.3					
2015	MT	47.19634167	-109.0463333	146	12118	1030475	38083.8					
2015	NE	41.36925833	-99.635925	57	2736	1891277	20034.5					
2015	NJ	40.21587222	-74.49920556	12	324	8867949	2258.8					
2015	NY	43.17661667	-75.50995	58	3596	19654666	14129.9					
2015	NC	35.64380278	-79.37713611	12	540	10031646	13938.9					
2015	ND	47.43108889	-100.0527222	490	36260	754066	18311.2					
2015	OH	40.29351111	-82.82684444	17	850	11617527	11609.6					
2015	OR	43.87287222	-120.0895278	71	2698	4015792	25480.5					
2015	PA	40.82463056	-77.64129722	17	901	12784826	119.283					
2015	SD	44.47313333	-100.0231111	290	19140	853988	19973.1					
2015	TN	35.85901389	-86.47430556	7	413	6591170	10915.1					
2015	TX	31.58439444	-99.21844444	126	8316	27470056	69562.1					
2015	UT	39.44435556	-111.061	27	1134	2981835	21988.7					
2015	VT	44.15561667	-72.06024167	5	260	625216	2490.1					
2015	VA	37.55003056	-78.783875	5	185	8361808	11078.5					
2015	WA	47.41219444	-120.0288611	73	3212	7163657	18466.5					
2015	WV	38.72501944	-80.54168611	5	175	1842050	6275.5					
2015	WI	44.59897778	-89.68231111	52	3484	5760940	16963.9					
2015	WY	43.07391389	-107.56	38	2926	585613	25333.6					
2016	AL	32.46189917	-86.79523056	7	364	4863525	13576.5					
2016	AZ	34.20952778	-111.0595278	27	1242	6941072	28635.1					
2016	ARK	34.41672972	-92.45006306	24	1656	2989918	13773.2					
2016	CAL	37.75058917	-120.0505889	310	11160	39167117	42397					
2016	COLO	38.96655833	-105.0998889	32	1280	5539215	26960.1					
2016	FLA	28.83524083	-81.91857417	215	10750	20613477	17030.4					
2016	GA	32.67768111	-83.52768056	96	3744	10301890	14999.8					
2016	HAW	19.51250278	-155.0625	18	2034	1427559	2831.1					
2016	ID	39.93660444	-86.21993611	97	3298	1682380	216.446					
2016	ILL	40.07544444	-89.30877778	10	480	12820527	14999.8					
2016	IND	39.86693611	-86.14471389	8	496	6634304	94.321					
2016	IOWA	41.93358056	-93.48358056	37	1776	3131371	14574.3					
2016	KS	38.43878889	-98.40545556	7	336	2910844	21309.6					
2016	KY	37.43447222	-85.09002778	5	230	4438182	10465.9					
2016	LA	31.39494444	-92.51678611	50	4300	4678135	13426.4					
2016	ME	45.45910278	-69.22576944	12	408	1331317	91.646					
2016	MI	44.34451944	-84.69451944	89	5340	9950571	25049.4					
2016	MN	46.37010556	-94.67010556	124	7316	5522744	22517.1					
2016	MS	32.77700556	-89.66033889	19	1615	2987938	12543.4					
2016	MO	38.43345278	-92.51678611	8	496	6087135	18053.3					
2016	MT	47.19634167	-109.0463333	159	12243	1040859	38083.8					
2016	NE	41.36925833	-99.635925	48	2208	1905616	20034.5					
2016	NJ	40.21587222	-74.49920556	12	324	8870827	2258.8					
2016	NY	43.17661667	-75.50995	64	3648	19633428	14129.9					
2016	NC	35.64380278	-79.37713611	12	444	10154788	13938.9					
2016	ND	47.43108889	-100.0527222	485	37830	754434	18311.2					
2016	OH	40.29351111	-82.82684444	15	1185	11634370	11609.6					
2016	OR	43.87287222	-120.0895278	74	2590	4089976	25480.5					
2016	PA	40.82463056	-77.64129722	19	950	12782275	119.283					
2016	SD	44.47313333	-100.0231111	280	19880	862996	19973.1					
2016	TN	35.85901389	-86.47430556	6	330	6646010	10915.1					
2016	TX	31.58439444	-99.21844444	133	9310	27914410	69562.1					
2016	UT	39.44435556	-111.061	31	992	3041868	21988.7					
2016	VT	44.15561667	-72.06024167	6	312	623657	2490.1					
2016	VA	37.55003056	-78.783875	5	190	8410106	11078.5					
2016	WA	47.41219444	-120.0288611	84	2940	7294771	18466.5					
2016	WV	38.72501944	-80.54168611	5	160	1831023	6275.5					
2016	WI	44.59897778	-89.68231111	54	3348	5772628	16963.9					
2016	WY	43.07391389	-107.56	40	2720	584215	25333.6					
2017	AL	32.46189917	-86.79523056	7	315	4874486	13576.5					
2017	AZ	34.20952778	-111.0595278	22	880	7044008	28635.1					
2017	ARK	34.41672972	-92.45006306	29	1972	3001345	13773.2					
2017	CAL	37.75058917	-120.0505889	335	13735	39358497	42397					
2017	COLO	38.96655833	-105.0998889	33	1419	5611885	26960.1					
2017	FLA	28.83524083	-81.91857417	205	8815	20963613	17030.4					
2017	GA	32.67768111	-83.52768056	99	3168	10410330	14999.8					
2017	HAW	19.51250278	-155.0625	19	2489	1424393	2831.1					
2017	ID	39.93660444	-86.21993611	95	4180	1717715	216.446					
2017	ILL	40.07544444	-89.30877778	11	506	12778828	14999.8					
2017	IND	39.86693611	-86.14471389	8	416	6658078	94.321					
2017	IOWA	41.93358056	-93.48358056	35	2030	3141550	14574.3					
2017	KS	38.43878889	-98.40545556	7	553	2908718	21309.6					
2017	KY	37.43447222	-85.09002778	5	190	4452268	10465.9					
2017	LA	31.39494444	-92.51678611	43	3483	4670560	13426.4					
2017	ME	45.45910278	-69.22576944	12	396	1334612	91.646					
2017	MI	44.34451944	-84.69451944	87	3915	9973114	25049.4					
2017	MN	46.37010556	-94.67010556	126	7812	5566230	22517.1					
2017	MS	32.77700556	-89.66033889	18	1548	2988510	12543.4					
2017	MO	38.43345278	-92.51678611	8	520	6106670	18053.3					
2017	MT	47.19634167	-109.0463333	145	10440	1052482	38083.8					
2017	NE	41.36925833	-99.635925	42	2646	1915947	20034.5					
2017	NJ	40.21587222	-74.49920556	13	364	8885525	2258.8					
2017	NY	43.17661667	-75.50995	57	3192	19589572	14129.9					
2017	NC	35.64380278	-79.37713611	11	451	10268233	13938.9					
2017	ND	47.43108889	-100.0527222	455	33670	754942	18311.2					
2017	OH	40.29351111	-82.82684444	15	1095	11659650	11609.6					
2017	OR	43.87287222	-120.0895278	78	3120	4143625	25480.5					
2017	PA	40.82463056	-77.64129722	16	736	12787641	119.283					
2017	SD	44.47313333	-100.0231111	255	14535	872868	19973.1					
2017	TN	35.85901389	-86.47430556	7	287	6708799	10915.1					
2017	TX	31.58439444	-99.21844444	120	7920	28295273	69562.1					
2017	UT	39.44435556	-111.061	27	837	3101042	21988.7					
2017	VT	44.15561667	-72.06024167	7	378	624344	2490.1					
2017	VA	37.55003056	-78.783875	6	210	8463587	11078.5					
2017	WA	47.41219444	-120.0288611	77	3465	7423362	18466.5					
2017	WV	38.72501944	-80.54168611	6	240	1817004	6275.5					
2017	WI	44.59897778	-89.68231111	53	2968	5790186	16963.9					
2017	WY	43.07391389	-107.56	39	2067	578931	25333.6					
2018	AL	32.46189917	-86.79523056	6	270	4887681	13576.5					
2018	AZ	34.20952778	-111.0595278	24	912	7158024	28635.1					
